id,nome,data_nascimento,cpf,cep,cidade,sigla_uf,pais,sexo,telefone,email,data_cadastro
9d802100-8cc6-4a9a-96f7-0ba20eee2c50,Sr. Renan da Mata,1958-01-11,827.285.925-91,47133-350,Rocha,MA,Brasil,F,11 6693 2732,82728592591@example.com.br,2025-03-09
1028ff35-68ed-4a85-8ca4-d16568dd6edb,Sr. Leonardo Camargo,1949-11-17,170.693.765-67,95125293,Almeida,MT,Brasil,M,(041) 0249 6193,17069376567@example.com.br,2025-10-07
afee3615-fa87-4f6d-87b6-26ff2278e58e,Diogo Novaes,1970-04-03,084.679.775-09,69757-429,Freitas do Galho,ES,Brasil,F,(011) 3694 8386,08467977509@example.com.br,2025-10-05
04332eed-fbe4-47e4-b56f-87edd830da6b,Isaque Santos,1940-08-03,731.010.241-52,16069965,Sampaio de Porto,PR,Brasil,F,+55 11 6785 9755,73101024152@example.com.br,2024-10-18
7e695b65-358b-43ff-8d14-c171c932b167,Dra. Maya Silva,1935-07-11,830.423.401-46,23266-321,Cirino de Aragão,DF,Brasil,M,0900-920-9251,83042340146@example.com.br,2025-08-28
0f71dbc1-3b54-4951-a803-eb18699e7088,Luiz Otávio Campos,1958-01-02,228.745.252-98,65373178,da Conceição de Moura,TO,Brasil,M,+55 (041) 1692 4751,22874525298@example.com.br,2026-03-30
e941d57e-893d-4f31-8d13-53769c4bb6a2,Vitor Hugo Campos,1942-07-03,877.879.780-88,33502840,Martins,ES,Brasil,M,+55 (081) 2361-8666,87787978088@example.com.br,2024-09-18
5c251c11-2586-4705-a69c-927c5b2ee034,Gael Costela,1984-04-14,351.708.010-05,78208-584,Monteiro,RR,Brasil,M,21 1365-1627,35170801005@example.com.br,2026-01-21
9b0b8c5d-470a-4b10-9955-cde52d765245,Heloísa Novais,1990-09-18,159.714.154-64,99815-803,Fernandes Alegre,AM,Brasil,M,11 2184 5586,15971415464@example.com.br,2024-10-01
8144ffc4-1c97-4abe-b7ca-b4d283f1b934,Nathan Andrade,1969-05-01,003.249.669-63,43939897,Vieira do Galho,PB,Brasil,M,41 0588-7722,00324966963@example.com.br,2026-05-23
9363fde5-1750-4ea6-97ee-34e8a0faea92,Emilly Nogueira,1987-03-13,509.893.320-23,11511-328,da Rosa de Goiás,AL,Brasil,M,(084) 5233-2115,50989332023@example.com.br,2026-05-13
a1e05782-a2f5-43fb-9f28-838ba74366ca,Sra. Aylla Farias,1945-08-08,586.049.170-44,34581-311,da Conceição,MS,Brasil,F,81 1013 6352,58604917044@example.com.br,2025-04-10
7cb68129-52b6-4da3-ad0b-4d0697645c48,Sr. Asafe Gonçalves,1947-04-24,343.878.489-07,18310-878,Rocha do Norte,BA,Brasil,F,+55 (051) 1738-5952,34387848907@example.com.br,2024-06-06
f5b55b00-4562-4bc7-b76f-d239356e7bad,Maria Isis Novaes,1976-08-01,865.931.199-67,79028-412,Pinto Paulista,SC,Brasil,M,0300 579 7168,86593119967@example.com.br,2025-02-14
7e10d61e-5e48-4c7f-8982-b2365ac13520,Maria Laura Barbosa,1964-10-26,497.392.314-65,25922-712,Mendonça de Goiás,SC,Brasil,F,+55 (031) 7636-5762,49739231465@example.com.br,2024-10-21
4ee6bc3f-fcd3-4e87-be76-abbc83c9324b,Amanda Martins,1933-04-18,719.255.255-72,22011014,Almeida dos Dourados,RJ,Brasil,F,+55 71 5328 9022,71925525572@example.com.br,2025-08-06
4cb0a088-8fb0-4687-b107-1a83abe96f63,Davi Luiz Costela,1998-10-04,787.098.043-96,46145-437,Pacheco Grande,RO,Brasil,M,+55 31 9843 7190,78709804396@example.com.br,2024-08-22
386aaee1-463b-435e-9a6f-4d2ac2c5bead,Ana Nascimento,1973-01-24,502.151.288-32,37241973,Melo,BA,Brasil,F,81 7943-4431,50215128832@example.com.br,2025-12-28
382ddf4a-4f7c-49ab-8061-39385ec9bc66,Sophie Nogueira,1987-01-05,927.660.250-36,03676-117,Ferreira do Amparo,TO,Brasil,F,(011) 3272-1640,92766025036@example.com.br,2024-12-13
2baa4d29-bc81-44ee-b518-ee726622f882,Dr. João Pedro Sales,1985-05-07,277.609.685-48,26963-602,Leão,SC,Brasil,M,(021) 0224-6285,27760968548@example.com.br,2025-03-23
de27f024-29ad-4b7d-ad83-5f839eb7878b,Kevin Leão,1969-05-23,504.074.466-12,11573-560,Monteiro de da Cunha,RR,Brasil,F,81 8554-4916,50407446612@example.com.br,2025-09-06
a5af96e2-399b-4583-acc9-781437d95d36,Srta. Olívia Correia,1964-08-03,112.648.793-98,80226985,Peixoto das Flores,AC,Brasil,F,+55 (081) 6934-4099,11264879398@example.com.br,2024-09-04
af086a59-b3eb-4019-9d9e-78d1061a2ed5,Guilherme Cunha,2001-12-27,714.507.520-79,46822-790,Vieira,RO,Brasil,M,+55 51 9237 9916,71450752079@example.com.br,2025-05-06
28204e8f-0808-45e4-b27c-d239e9dd7fe3,Lorenzo Sousa,2001-11-06,768.297.353-97,53442051,Carvalho,RR,Brasil,F,61 9583-1687,76829735397@example.com.br,2024-10-14
b06f9ceb-0273-458d-9786-bb323d6c665a,Cecília Freitas,1980-09-23,634.564.191-95,11447553,Moura,SP,Brasil,F,(061) 4192 6811,63456419195@example.com.br,2025-04-10
607e7856-038c-433d-988e-135fccd2a182,Caleb Ferreira,1951-02-26,782.641.046-00,45830-729,Azevedo do Galho,GO,Brasil,F,+55 84 4301 6099,78264104600@example.com.br,2026-01-23
03a66d13-f491-4e0a-90f9-8937386112b4,Marcela Lopes,1942-01-03,203.839.565-38,47636063,Carvalho das Flores,ES,Brasil,M,+55 (011) 6354 2953,20383956538@example.com.br,2024-06-07
9807c95e-6ab9-4af1-aead-9ac513885474,Ana Beatriz Fogaça,1934-10-07,887.253.676-02,88009-294,Barbosa das Pedras,PA,Brasil,M,(071) 2812 2848,88725367602@example.com.br,2025-11-27
39613123-f62e-498f-a7f9-ff06e0b20c3f,Ana Liz Pastor,1968-11-21,377.502.870-54,50001001,Cardoso do Oeste,RN,Brasil,F,(084) 6618-5146,37750287054@example.com.br,2024-11-20
3886b1a3-4e56-4ef9-8267-ecd1b40146ba,Luana Macedo,1963-07-29,918.904.101-20,28656502,Nascimento de Nogueira,MT,Brasil,F,0500 280 0479,91890410120@example.com.br,2024-12-15
e02fed43-dc18-4773-b81e-2d36b018ed99,Kaique Rezende,1979-05-06,613.662.712-87,54203043,Rocha do Campo,RO,Brasil,F,+55 (051) 4497-4204,61366271287@example.com.br,2025-10-16
37ac04ba-368c-4736-b49d-7b815a23c9b8,Ágatha Moreira,1926-07-26,548.110.085-73,26296631,Monteiro dos Dourados,SC,Brasil,M,+55 61 0772 9158,54811008573@example.com.br,2025-11-09
edf2f2a8-93cc-4b93-b51f-b928631da39b,Ana Sá,2004-05-11,548.527.527-27,52185087,Santos Grande,CE,Brasil,F,+55 (084) 1136-7717,54852752727@example.com.br,2025-04-10
cab8eeee-e3cd-4533-a83c-5503dbb10dfc,Davi Lucca Mendonça,1968-06-16,632.853.099-03,17791278,Pereira Verde,GO,Brasil,F,+55 61 6468 5607,63285309903@example.com.br,2024-07-28
65e3d218-c08a-4f64-8aec-fc2cc4239f66,Ana Liz Pereira,1996-05-14,087.812.584-23,83976-658,Moraes Grande,RR,Brasil,F,81 5032-6053,08781258423@example.com.br,2026-02-03
52506fb9-7d3d-4fe6-b2f2-cc449270b258,Luigi Freitas,1995-08-20,173.419.430-26,66226292,Macedo de Camargo,PE,Brasil,M,(041) 9985-1366,17341943026@example.com.br,2025-05-05
0a7fcaa5-6265-4a77-890f-24b8f0391418,Marcela Lopes,1949-11-03,578.601.336-38,70008-208,Borges,PI,Brasil,M,+55 11 6425 2292,57860133638@example.com.br,2025-07-20
28a8c015-9da4-42fe-8523-bc6d3e40c4a4,Yan Albuquerque,2004-09-15,316.385.110-11,41096750,Moreira,MA,Brasil,F,+55 (041) 6603-2425,31638511011@example.com.br,2024-08-04
2c83f9f2-4a33-48f9-8ad2-7c8732adfae0,Henry Gabriel Viana,1992-09-09,366.672.150-90,28809-323,Barros,AP,Brasil,F,(081) 6002-0160,36667215090@example.com.br,2024-10-30
f34eec44-6874-438d-8bc6-cd6fdf834930,Luiz Miguel Sá,1955-04-22,229.840.840-90,54385034,Teixeira de Câmara,AP,Brasil,F,0900-021-9728,22984084090@example.com.br,2024-08-24
69812661-84af-4e7c-845e-0bdfcb28a07f,Arthur Gabriel Dias,1936-11-11,535.445.595-64,81850543,Barbosa da Prata,PR,Brasil,F,+55 51 8933 0271,53544559564@example.com.br,2025-05-23
fd3b876e-13b7-48ef-a38f-0bc54bb3e1ea,Dr. Leandro Lopes,1954-01-05,791.749.730-45,91755435,Martins,SC,Brasil,M,71 1073-8545,79174973045@example.com.br,2026-02-02
49942b30-ef78-44ad-9a85-bd314ff02f81,Laura Carvalho,1970-06-03,964.310.570-64,83092-919,Lima da Serra,PI,Brasil,M,+55 (051) 1235-4554,96431057064@example.com.br,2024-10-08
32a9a1ee-4bad-4aa2-bb51-f4e99b798828,Dr. Liam Guerra,1980-02-21,802.339.893-16,60611-215,Carvalho,MS,Brasil,F,(081) 4603-0378,80233989316@example.com.br,2024-08-13
acbfcab4-1be7-4b97-bb9c-bb38e9c39a93,Sofia Porto,1928-11-12,420.194.130-82,14422674,Viana,CE,Brasil,M,(071) 8876-5469,42019413082@example.com.br,2024-06-09
daf08b24-2fb5-45a3-99ae-bbff7495c817,Diogo Correia,2000-05-14,186.805.737-95,28865-076,da Paz da Serra,PB,Brasil,M,+55 (041) 7486-1813,18680573795@example.com.br,2024-12-01
08db69e0-5a36-45ac-9c39-a752c08445ea,Sra. Maria Cecília Casa Grande,1977-05-18,839.708.884-26,11916-643,Mendonça,PB,Brasil,F,+55 (041) 2349 6127,83970888426@example.com.br,2024-10-02
7972bc9a-1e6c-42be-bed4-3bde5799b491,Murilo Costa,1972-12-19,610.422.086-38,30265230,Cirino da Mata,MG,Brasil,F,+55 (084) 9494 3176,61042208638@example.com.br,2024-11-14
3ac8f52c-67e5-4803-8aa6-5e208b23176a,Maria Julia Marques,1970-03-11,368.327.108-10,62214-719,Costela,RO,Brasil,F,0300 989 3030,36832710810@example.com.br,2024-12-31
6456622f-34f3-44bf-b78f-00909de59669,Maria Eduarda da Cunha,1953-08-31,328.096.106-61,96730-176,Freitas,RS,Brasil,M,81 9194 5262,32809610661@example.com.br,2024-11-22
a98e5d3e-b1d5-40c3-83f3-6af0215756b2,Sr. João Lucas Ramos,1991-04-16,449.260.585-73,62362-915,Marques das Pedras,RS,Brasil,M,(011) 2706-4674,44926058573@example.com.br,2025-12-02
faf3be37-3548-48b3-94e1-ae9b6e7ec981,Enzo Gabriel Marques,1958-05-04,736.221.306-08,19805-964,Mendes,MG,Brasil,M,+55 (011) 9482 9674,73622130608@example.com.br,2025-12-13
9bfd38c5-9b10-44e1-b310-15358cc294cc,Lunna Gomes,1981-04-25,198.352.279-22,27158393,Moura,SE,Brasil,F,71 2554-5843,19835227922@example.com.br,2025-08-22
fa533d0c-2ff8-4ffc-87bc-c648e58ed462,Giovanna Moura,2003-01-26,214.390.338-51,73823-288,da Costa,BA,Brasil,M,0300 825 0562,21439033851@example.com.br,2025-12-12
3db6fa97-700f-4dfa-aad6-f0cb27d00cd7,Gustavo Henrique Casa Grande,1970-06-22,017.089.824-59,00336370,Santos,SP,Brasil,M,(031) 0069-9739,01708982459@example.com.br,2024-09-27
2453a9f2-2bc1-413a-8991-2b51e0f96b21,Sr. Davi Miguel Farias,2003-07-21,401.279.578-17,56857-753,Costa,AC,Brasil,F,+55 (021) 7323 3180,40127957817@example.com.br,2024-12-18
969902fe-4d17-4637-8336-88524c633a72,João Castro,1980-07-05,918.998.093-05,69777-714,Caldeira,MG,Brasil,M,71 8179 4840,91899809305@example.com.br,2025-03-28
7f8930ae-a610-4583-b768-8f833e2ad38f,Maria Helena Pereira,1967-01-29,164.327.744-48,18146-446,Albuquerque,PE,Brasil,F,+55 61 1439-9297,16432774448@example.com.br,2025-12-07
2caffd68-55e2-443b-a2d5-f7e0bae627cd,Isabella Costela,1964-08-18,709.626.855-81,37029269,Gomes de Moraes,GO,Brasil,F,+55 31 6474 7652,70962685581@example.com.br,2025-06-20
e7fd32fb-b963-4a6d-a8d7-084d8b7203c0,Ana Cecília Lima,1979-01-28,798.642.343-51,99835-540,Martins Paulista,PR,Brasil,M,(031) 4124 8067,79864234351@example.com.br,2025-10-29
b4567b14-0892-4b88-be75-a4c2d3972213,Henry Gabriel da Mata,1941-12-18,017.947.496-77,45885-078,Rios,PE,Brasil,M,+55 (061) 2206 7124,01794749677@example.com.br,2025-10-29
5a8282d2-242b-4aed-a672-a409eb5512c2,Srta. Emanuella Farias,1936-10-02,785.318.765-88,51035696,Azevedo,RO,Brasil,F,(021) 0847-0013,78531876588@example.com.br,2024-06-29
4f93d230-8827-4954-82ff-abb5d7363936,Dra. Camila Araújo,2002-08-27,089.570.847-01,79708-365,Albuquerque,PR,Brasil,F,+55 (081) 8389 3664,08957084701@example.com.br,2024-09-27
a188202c-5182-441d-9fc7-a85c0a312a24,João Miguel Câmara,1961-12-10,170.544.515-46,92841969,Andrade,MA,Brasil,M,+55 81 5417 1845,17054451546@example.com.br,2025-04-03
81364308-77d2-4cd5-ba25-9a8c8c6abde9,Srta. Ana Laura Silva,1988-05-18,484.664.120-68,99329803,Novaes,RJ,Brasil,F,81 3712 0655,48466412068@example.com.br,2025-05-17
cf4a2710-6c51-460c-8435-04a5c4940ee5,Yago Cavalcante,1938-02-27,518.723.293-02,98596485,Monteiro de Vieira,SC,Brasil,F,84 6675 0641,51872329302@example.com.br,2025-08-15
f7045fea-b4f4-4a8d-8043-5a6fb9054102,Antônio da Paz,2001-09-05,125.476.922-73,53206134,da Rocha,SP,Brasil,F,0500 118 3471,12547692273@example.com.br,2025-08-05
18ef53fc-2727-4b33-bf4f-e758f32f58b1,Marcos Vinicius da Cruz,1998-04-11,363.635.271-99,54731713,Mendes Verde,RN,Brasil,F,84 6667-3750,36363527199@example.com.br,2025-08-05
1d6ba9c5-5d35-42b8-83eb-ed0b76b8b22a,Sophie Porto,1945-10-29,221.754.118-43,46201-178,Siqueira,PE,Brasil,M,+55 (021) 6676 6130,22175411843@example.com.br,2025-04-19
87807743-0dda-4c71-ae03-b57d882f17f9,Bárbara Sales,1962-07-26,145.452.645-89,15046-783,Sá,SP,Brasil,F,(081) 2799 9541,14545264589@example.com.br,2026-02-17
eda12ece-671e-40e2-9c16-ae49dbb2fafb,Juan Rezende,1945-01-02,616.549.146-14,41646701,Sampaio da Serra,SE,Brasil,F,31 8620 1142,61654914614@example.com.br,2024-12-23
b41803c7-9967-4579-8550-86740a18e3e2,Guilherme Almeida,1972-05-16,480.560.500-13,08173-130,Cardoso,MG,Brasil,F,81 8725 6304,48056050013@example.com.br,2025-05-27
f6e9586e-1e9c-456b-801c-7115711b9bcd,Thiago Cavalcante,2005-07-02,601.737.212-09,33750992,Carvalho,AM,Brasil,F,+55 41 2861 8091,60173721209@example.com.br,2024-11-15
588f87dc-e8b0-4e58-a96c-65b54befbbff,Emanuella Fogaça,1979-11-11,577.648.642-52,42960560,Rios da Praia,AM,Brasil,F,41 1253 4828,57764864252@example.com.br,2025-02-17
3fbda3a3-24c4-4958-9aa7-09f6d41495b9,Srta. Emilly Fonseca,2007-01-07,429.142.913-49,92588922,Pires de Souza,CE,Brasil,M,+55 (011) 1272-3045,42914291349@example.com.br,2024-12-13
c5b6cf25-a58b-4cb9-ad0c-9b05c1451183,Laura Garcia,1940-06-29,640.910.082-55,41251747,Carvalho do Galho,PA,Brasil,F,+55 (051) 3083 5759,64091008255@example.com.br,2025-09-02
f80bc036-55e4-4df7-b382-11d8852e4b29,Maria Helena Novais,1991-06-22,342.187.587-99,34765821,da Mata,AP,Brasil,F,+55 41 6710-3161,34218758799@example.com.br,2025-06-07
676d538d-31d2-4d90-93a1-59d47e6fe3f9,Juliana Moraes,1940-11-27,138.263.651-23,05007505,Silveira,AM,Brasil,F,+55 11 1216 3870,13826365123@example.com.br,2024-08-09
4cc453dd-147a-4ea5-abf2-55cfccb76eb5,Lucas Gabriel Casa Grande,1955-04-19,103.831.276-31,25949-914,Novais da Mata,PB,Brasil,F,0500-189-6986,10383127631@example.com.br,2026-02-20
d43c98f3-8f3b-40a7-a0ee-9cc95e0b377d,Théo Cunha,1933-11-28,129.984.953-82,59568-384,Sampaio da Prata,GO,Brasil,F,51 9758 0225,12998495382@example.com.br,2025-01-18
8f8d7015-bea5-44c4-a95c-d7ff47a8d013,João Vitor Pires,2007-05-08,751.248.283-54,14692946,da Cunha de Goiás,RJ,Brasil,F,(021) 3046-5414,75124828354@example.com.br,2026-04-02
0e99faa3-f80e-45c0-99ac-ca91fc250b21,Sra. Cecilia Caldeira,2005-11-13,656.059.267-87,42343598,Vasconcelos,AC,Brasil,F,+55 51 3207 2794,65605926787@example.com.br,2026-01-04
25265d7c-7259-44bb-8866-26a017d4d9d8,Mariana Lima,1988-05-22,382.149.772-61,20160259,Guerra,PB,Brasil,M,+55 31 1016 5877,38214977261@example.com.br,2024-10-08
39d8e301-aab8-4075-8378-f72c7af1154a,Sophie Teixeira,1942-01-21,730.852.092-75,01599-326,Pacheco,RJ,Brasil,F,51 8544 4228,73085209275@example.com.br,2025-01-31
31507aac-4c60-45f9-948c-56d7d1d037e7,Dra. Mariane Moura,1937-04-14,679.926.680-40,41422-306,Vargas,PE,Brasil,M,11 2724-4143,67992668040@example.com.br,2026-05-09
397c7d6e-dcda-499a-bf9f-3208cb6037dd,Vitor Gonçalves,1994-12-11,491.515.061-05,28088-461,Mendes,AM,Brasil,M,11 6187 7866,49151506105@example.com.br,2025-07-30
661e41f5-530e-4a24-8137-c469680c5b73,Mateus Cavalcante,1981-05-27,027.405.223-71,03102-248,Albuquerque de Souza,AP,Brasil,F,0800-146-7157,02740522371@example.com.br,2026-03-19
a8c4c271-2f61-4266-bb30-9e7599ef2d66,João Pedro Guerra,1988-05-12,264.764.692-64,86106-657,Aragão,MG,Brasil,M,0300 365 1018,26476469264@example.com.br,2024-09-27
88c3369e-1475-4d87-ba3f-76c8a3beef51,Maria Liz da Cunha,1927-04-23,163.377.629-43,79039-080,Viana do Norte,PI,Brasil,F,71 8623 0406,16337762943@example.com.br,2024-08-15
a42e7364-0fa8-4205-8a8c-4e7c943c5e59,João Felipe Andrade,1981-11-16,062.980.673-21,64097-529,Barros,GO,Brasil,F,+55 (041) 1299-3198,06298067321@example.com.br,2024-07-26
5e94e6da-c1a1-4977-a92c-c4f1881a56f2,Isabel Andrade,2004-06-08,277.028.396-72,91132-346,Oliveira,MA,Brasil,F,+55 (071) 2474 5781,27702839672@example.com.br,2024-10-05
ad6f5d61-9250-493f-91c7-f0247843c350,Sra. Maria Liz Pires,1928-03-04,367.338.717-10,65220740,Aparecida,AL,Brasil,F,(081) 1352 0416,36733871710@example.com.br,2024-06-14
f8f691ca-4b9a-4048-9cea-762965f60a39,Emanuelly Castro,1934-04-02,090.965.273-13,16262335,Pereira,SC,Brasil,M,(041) 9545 3467,09096527313@example.com.br,2024-07-17
0824e95d-d435-443c-9b82-52c491bcccf1,Enzo Pinto,1980-12-01,725.582.892-11,53153553,Silva,GO,Brasil,F,+55 31 2932 2901,72558289211@example.com.br,2025-03-30
6095e09d-07a4-4c8f-894e-8d16b5f68d57,Mariane Mendes,1957-09-16,858.093.951-32,87424714,da Costa Verde,RO,Brasil,M,+55 31 7546 8043,85809395132@example.com.br,2024-07-14
62a92fb8-7b42-4b56-b010-61fcbdad916f,Theo da Mota,1956-03-10,485.794.482-00,33961319,Barbosa,PA,Brasil,M,21 1334 2864,48579448200@example.com.br,2024-11-30
131931cf-e6f4-4970-8280-ec687ebca8da,Evelyn Oliveira,2004-02-15,811.852.909-79,71265829,Pinto,AP,Brasil,F,+55 (061) 0659-0193,81185290979@example.com.br,2025-04-24
b3d61a06-706c-4a0f-8529-3f7c9bf1872d,Dr. Otávio Moreira,1938-07-19,250.595.793-42,61981-831,Costa,CE,Brasil,F,51 8450 5260,25059579342@example.com.br,2025-07-21
8283233c-246c-4ea9-a837-7d907f55e169,Bella Novais,1990-08-24,132.706.222-34,21866-765,Nunes,AC,Brasil,F,31 0485-9113,13270622234@example.com.br,2026-03-26
495507a8-b319-4990-bd2b-226da8aa0c35,Luara Pires,2003-06-22,373.309.114-04,56182-507,Borges,SC,Brasil,F,41 3733 0103,37330911404@example.com.br,2025-05-12
d012865b-6d30-40a7-bcb5-99a450f45a71,Anna Liz Leão,2000-04-27,779.772.450-46,30032790,Gomes,TO,Brasil,F,(051) 6820-3448,77977245046@example.com.br,2024-09-22
a68c68c4-3b5e-4c78-838e-56dfbc26de1b,José Pedro Silveira,1976-09-09,781.141.081-11,63020-636,Pinto do Oeste,MS,Brasil,F,+55 (051) 5177 1536,78114108111@example.com.br,2025-12-28
9861c6ba-d3ae-464d-875a-20b7d4df8174,Juliana Borges,1954-05-04,928.457.707-08,58677-214,Caldeira,RN,Brasil,F,(081) 9698-1368,92845770708@example.com.br,2024-10-02
ff8f2bcf-53a3-4a5c-b80c-8dc09a69102f,Luara Duarte,1927-08-12,294.669.461-76,93352267,Garcia,PI,Brasil,M,71 9457 6620,29466946176@example.com.br,2024-11-20
8bbd6e05-e2c0-4837-a6ee-2530a7b6b9d0,Anthony Pimenta,1931-08-13,680.053.666-81,83171-430,da Luz da Mata,MG,Brasil,M,(031) 7146 3281,68005366681@example.com.br,2025-06-26
c77447d8-0aa8-4eb2-8d2e-69f433dcda3b,Liz Lima,1930-09-27,688.119.761-02,57835738,Lopes,MS,Brasil,M,+55 11 9059-9823,68811976102@example.com.br,2025-06-28
a662f8c6-2fbb-4f2c-978f-922fe7850631,Mariane Vieira,2001-06-29,534.973.852-87,46810866,Campos da Prata,PE,Brasil,F,+55 (061) 8845 4609,53497385287@example.com.br,2025-04-10
5a7d6d69-45a4-46a1-971b-d49d5bcbb665,Ana Laura Sousa,1968-08-23,000.862.562-90,79881-142,Alves da Prata,RJ,Brasil,F,+55 (021) 5676-7350,00086256290@example.com.br,2024-07-10
5ed38b4c-555e-47e4-9756-7c245201f413,Vitor Melo,1983-08-02,741.436.906-48,18569858,Vargas,GO,Brasil,F,(041) 0683-9020,74143690648@example.com.br,2024-06-14
2c89eb2a-d50f-4f91-a69e-c984d9bc7bc5,Bernardo Novaes,1974-12-07,596.898.977-92,34314-554,Araújo,MT,Brasil,M,84 6658-4856,59689897792@example.com.br,2025-07-27
a37c0f2e-676a-4c57-8b97-c848890a2dfd,Enrico Barbosa,2006-04-26,957.888.621-67,96089056,Fernandes Verde,RJ,Brasil,M,+55 41 0050-0806,95788862167@example.com.br,2024-12-25
00abba62-fd50-4c27-a93f-2e0e00f40458,Ester Abreu,1965-02-15,875.944.098-55,69945205,Brito,SP,Brasil,M,(084) 9478 2356,87594409855@example.com.br,2025-10-28
5ff94ab3-3d4b-4d2d-b82c-5130d64fbf25,Sara Caldeira,2007-12-07,582.514.673-21,39731676,Fernandes,GO,Brasil,F,+55 (051) 8375 5520,58251467321@example.com.br,2024-06-27
9f491b71-a500-4e1b-b59b-906c6e9ec3be,Maria Vitória Brito,1995-08-03,099.658.676-09,38773320,Teixeira,GO,Brasil,M,(021) 3631 6362,09965867609@example.com.br,2026-03-17
7071cd4b-c725-48ed-b724-a8042a7c72ee,Pedro Campos,1946-03-28,735.487.660-08,94933-064,Barbosa,SC,Brasil,M,(031) 1135 7691,73548766008@example.com.br,2025-08-17
70dd92ba-2728-43cc-adba-f0e433052571,Paulo Montenegro,1959-03-01,883.843.907-99,54115-968,Borges,DF,Brasil,M,31 6001-5837,88384390799@example.com.br,2025-12-05
b824e5d1-0ee8-4d1c-8918-5cc33b467486,Mariana Aparecida,1946-06-30,100.070.235-10,24661-875,Garcia do Galho,BA,Brasil,M,+55 (051) 2166-1418,10007023510@example.com.br,2025-01-10
8e2f5497-53b0-4da3-ac25-40e418a1cd8d,Alícia da Cunha,1939-06-25,682.834.200-33,23107-174,Cavalcanti,MS,Brasil,F,+55 71 0077-6483,68283420033@example.com.br,2025-03-03
b2089c1b-179f-48dd-9cc1-265c3f4fa31c,Marcos Vinicius Nogueira,1973-04-06,780.698.516-07,84160608,Garcia,PB,Brasil,F,(084) 0922-0885,78069851607@example.com.br,2025-09-01
cff86a35-b5d3-46a7-9c60-1406317011af,Maria Flor Freitas,1946-05-30,116.984.526-65,05537-067,Guerra,SE,Brasil,F,(021) 8011-8180,11698452665@example.com.br,2025-03-17
2c414932-22ff-4f5c-a09f-56814a729dcc,Oliver Costa,1962-03-22,852.818.672-05,83827-624,Leão,SC,Brasil,M,(041) 9524-9021,85281867205@example.com.br,2025-05-07
b8e7cb89-b9c6-4a37-a30b-877df5797898,Sra. Lara Barros,1982-03-23,724.596.624-83,79857-270,Vasconcelos de Mendes,RR,Brasil,M,+55 (071) 2724-2282,72459662483@example.com.br,2024-06-13
b2b30365-42cb-4348-be77-306bca074c2a,Matteo Pereira,1931-12-27,172.496.862-86,77098911,Ferreira,MS,Brasil,M,81 6677 8106,17249686286@example.com.br,2025-08-23
ab7957c6-fe15-4ef7-a0d0-11d2c7af44fb,Amanda Vasconcelos,2003-07-31,390.483.089-00,08212-170,Monteiro de Ramos,MT,Brasil,M,+55 21 2144-6268,39048308900@example.com.br,2025-07-13
ad14b6e5-c1fa-4dc4-a6eb-1ac97734aac0,Dr. Enzo Caldeira,1963-08-12,590.864.111-76,77761102,Machado,TO,Brasil,F,51 8527 8490,59086411176@example.com.br,2024-09-14
0af3fd00-9d47-4812-96e4-124079b49ea3,Benício Almeida,1981-09-12,964.869.238-62,68459574,Araújo,SE,Brasil,F,(031) 4864-1757,96486923862@example.com.br,2025-10-30
aa1cdfa9-1e15-45c3-bbd3-a43fe5e96b63,Alexia Duarte,1942-01-21,332.617.785-30,60798368,Casa Grande da Mata,AC,Brasil,F,+55 61 7485-0026,33261778530@example.com.br,2025-02-27
9b18fa97-0373-4d8b-88f4-bc11565dbe11,Dra. Alice Sales,1945-04-07,377.961.705-02,43661-931,Moreira,PR,Brasil,F,(041) 6390-0499,37796170502@example.com.br,2024-10-10
d2c058d0-5f56-41e1-905d-7614d800d877,Sr. Levi Pimenta,1946-07-09,825.502.311-49,39467-842,Vieira dos Dourados,SE,Brasil,M,+55 71 1299 3771,82550231149@example.com.br,2026-03-06
b2f21308-b1b2-4e69-bddf-79fe84bc8bd2,Ana Julia das Neves,1930-03-18,490.138.413-62,34104532,Cavalcanti,RO,Brasil,M,(021) 6379 5463,49013841362@example.com.br,2025-08-26
2c9394d1-105d-4f9b-b483-db0a7f54d3a2,Maria Pinto,2008-04-11,369.223.666-35,43024034,Camargo da Prata,ES,Brasil,M,(031) 7637 5451,36922366635@example.com.br,2025-06-07
bbfdad91-f3fb-460b-a3ca-759651bd9597,Sr. Caleb Araújo,1996-06-10,316.397.309-86,43574-222,Ribeiro do Campo,AL,Brasil,M,+55 (051) 3384 1129,31639730986@example.com.br,2025-05-07
2963e7e6-6363-4afe-bb4e-f6daabd19ee8,Vinicius Borges,1971-03-19,361.076.202-88,09002-384,Mendes do Amparo,RJ,Brasil,M,+55 (071) 4677-1596,36107620288@example.com.br,2025-06-24
c0b51028-982e-47f9-af22-2bba33187fea,José Brito,1996-01-11,750.990.454-33,79674-930,Freitas,AM,Brasil,M,41 5526-3915,75099045433@example.com.br,2025-09-09
f4474ea3-9a15-48bf-b783-40385f470257,Dra. Caroline Abreu,2003-10-12,165.107.437-46,28562-522,da Cruz,SP,Brasil,M,+55 84 3329-0672,16510743746@example.com.br,2025-01-20
